time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-08 00:00:00+00:00,3,3,84,21
2024-03-09 00:00:00+00:00,8,8,683,83
2024-03-10 00:00:00+00:00,21,19,845,84
2024-03-11 00:00:00+00:00,107,28,1677,246
2024-03-12 00:00:00+00:00,79,29,2409,323
2024-03-13 00:00:00+00:00,27,24,1331,254
2024-03-14 00:00:00+00:00,34,26,1014,232
2024-03-15 00:00:00+00:00,36,29,2301,398
2024-03-16 00:00:00+00:00,29,27,1919,481
2024-03-17 00:00:00+00:00,26,23,1516,400
2024-03-18 00:00:00+00:00,46,38,2399,481
2024-03-19 00:00:00+00:00,44,39,2351,382
2024-03-20 00:00:00+00:00,26,20,1665,305
2024-03-21 00:00:00+00:00,35,30,2300,333
2024-03-22 00:00:00+00:00,17,17,1005,213
