time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-13 00:00:00+00:00,3,3,314,39
2023-12-14 00:00:00+00:00,41,29,1723,226
2023-12-15 00:00:00+00:00,20,12,1153,200
2023-12-16 00:00:00+00:00,16,15,348,83
2023-12-17 00:00:00+00:00,16,12,254,81
2023-12-18 00:00:00+00:00,95,22,1440,206
2023-12-19 00:00:00+00:00,22,18,1625,229
2023-12-20 00:00:00+00:00,31,22,979,217
2023-12-21 00:00:00+00:00,19,17,1058,188
2023-12-22 00:00:00+00:00,39,19,1011,169
2023-12-23 00:00:00+00:00,18,18,1524,98
2023-12-24 00:00:00+00:00,13,12,375,77
2023-12-25 00:00:00+00:00,93,22,878,186
2023-12-26 00:00:00+00:00,49,27,1730,242
2023-12-27 00:00:00+00:00,19,15,1115,184
