time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-20 00:00:00+00:00,,,54,28
2024-07-21 00:00:00+00:00,4.0,3.0,423,115
2024-07-22 00:00:00+00:00,11.0,10.0,1368,199
2024-07-23 00:00:00+00:00,22.0,20.0,1650,242
2024-07-24 00:00:00+00:00,8.0,7.0,1597,208
2024-07-25 00:00:00+00:00,11.0,9.0,839,197
2024-07-26 00:00:00+00:00,7.0,7.0,914,186
2024-07-27 00:00:00+00:00,9.0,9.0,500,130
2024-07-28 00:00:00+00:00,9.0,6.0,441,102
2024-07-29 00:00:00+00:00,12.0,12.0,932,188
2024-07-30 00:00:00+00:00,6.0,5.0,935,194
2024-07-31 00:00:00+00:00,8.0,8.0,1162,187
2024-08-01 00:00:00+00:00,7.0,6.0,1059,179
2024-08-02 00:00:00+00:00,5.0,5.0,969,163
2024-08-03 00:00:00+00:00,4.0,2.0,610,83
